id,base_id,pattern,region_code,region,title,instrument,song_type,main_theme,support_theme,premise,lyrics,file
312130,31213,theme,0,,迷宮の毛布,カーヌーン,アンセム,幻影,薔薇,"地図にない休憩所で、毛布だけが何人もの旅人を覚えている。
地域要素は指定しません。登場人物や出来事の小さな一場面を中心にしてください。",もうふの　ぬくもり / むねに　のこす / くつの　すみに　のこる / ちいさな　いろだけ /  / だれにも　いわない / ちずには　ないけど / この　おりめだけ / わたしの　あしを / まえへ　うながす /  / だれかの　ためだけ / では　もう　なくて / わたしの　なかで / うたが　はじまる,public/prompts/vocal/312130_迷宮の毛布.txt
313110,31311,theme,0,,片眼鏡,カーヌーン,ワルツ,月夜,熱砂,"拾った片眼鏡を通すと、普段見えない落書きが見える。
地域要素は指定しません。登場人物や出来事の小さな一場面を中心にしてください。",かたい　めがね / そっと　ひらく / まよわない　ふりで / ひだりへ　まがる /  / きみを　まもるため / うその　みちでも / こわくは　ないよ / きみが　かえるまで / あかりを　もつ /  / まどべの　かぜが / ページを　めくる / つぎの　ひかりへ / こえを　つなぐ,public/prompts/vocal/313110_片眼鏡.txt
313120,31312,theme,0,,雨の交易帳,カーヌーン,ワルツ,古代,熱砂,"雨に濡れた交易帳から、数字ではなく別れの匂いが立つ。
地域要素は指定しません。登場人物や出来事の小さな一場面を中心にしてください。",ぬれた　ちょうめん / ゆびで　たしかめる / ひばちの　そばで / ただしい　おりめ /  / ゆびが　おぼえる / よごれた　はなでも / かえりみちに　さく / なくした　こえまで / やさしく　ひろう /  / ふるい　まどから / かぜが　はいって / きのうの　ほこりを / そっと　はらう,public/prompts/vocal/313120_雨の交易帳.txt
313130,31313,theme,0,,牢番の小鳥,カーヌーン,ワルツ,幻影,熱砂,"牢番が飼う小鳥は、囚人よりも自由を怖がっている。
地域要素は指定しません。登場人物や出来事の小さな一場面を中心にしてください。",ろうばんの　ことり / まだ　しまわない / かわいた　ふくろを / むねに　しまって /  / すこし　あるいた / けした　あかりが / だれかを　すくうなら / くらい　うみでも / こわくは　ない /  / ぬれた　ゆびさき / かわく　ころには / ことばの　かわりに / うたが　のこる,public/prompts/vocal/313130_牢番の小鳥.txt
314110,31411,theme,0,,割れた鐘,カーヌーン,タンゴ,月夜,熱砂,"音を失った小さな鐘が、窓辺に飾られる。
地域要素は指定しません。登場人物や出来事の小さな一場面を中心にしてください。",われた　こがね / こえに　かえる / ぬいめの　したには / まけた　ひの　かぜ /  / まだ　のこってる / ならない　かねにも / まもれる　ものがある / しずけさの　なかで / ひとり　うなずく /  / よるが　きても / まだ　きこえる / あしたの　ほうへ / あるく　おと,public/prompts/vocal/314110_割れた鐘.txt
314120,31412,theme,0,,黒い貝殻,カーヌーン,タンゴ,古代,熱砂,"真鍮の荒野で拾った黒い貝殻が、見たことのない海の音をする。
地域要素は指定しません。登場人物や出来事の小さな一場面を中心にしてください。",くろい　かいがら / かぜへ　にがす / インクつぼの　そこを / そっと　のぞいた /  / かけない　ことば / なまえを　しらずに / いのりを　おくる / みじかい　うたなら / とどく　きがした /  / ちいさな　しるしを / なくさないように / むねの　ちかくへ / そっと　しまう,public/prompts/vocal/314120_黒い貝殻.txt
314130,31413,theme,0,,空の鎧,カーヌーン,タンゴ,幻影,熱砂,"古城の倉庫で鳴る空の鎧が、誰かが戻ったふりをしている。
地域要素は指定しません。登場人物や出来事の小さな一場面を中心にしてください。",からの　よろい / むねに　のこす / ページの　あいだで / ねむった　こえが /  / ふいに　めをさます / はずした　かめんを / たなに　もどして / ほんとの　かおへ / かぜを　いれる /  / だれかの　ためだけ / では　もう　なくて / わたしの　なかで / うたが　はじまる,public/prompts/vocal/314130_空の鎧.txt
321110,32111,theme,0,,金の針,サントゥール,マーチ,月夜,薔薇,"苔に沈む金の針を、誰も拾えないまま朝になる。
地域要素は指定しません。登場人物や出来事の小さな一場面を中心にしてください。",きんの　はり / そっと　ひらく / てのひらで　あたためる / こまかな　きずまで /  / わたしの　しごと / さらさら　こぼれても / まだ　おわりじゃない / ちいさな　あしたを / このてで　なおす /  / まどべの　かぜが / ページを　めくる / つぎの　ひかりへ / こえを　つなぐ,public/prompts/vocal/321110_金の針.txt
321120,32112,theme,0,,夜の水車,サントゥール,マーチ,古代,薔薇,"水車の音が消えた時だけ聞こえる歌がある。
地域要素は指定しません。登場人物や出来事の小さな一場面を中心にしてください。",よるの　すいしゃ / ゆびで　たしかめる / かがみに　うつらない / わたしの　かおだけ /  / うたに　のこした / ねむった　ほんから / ふるい　こえが / わたしの　うたへ / すこし　まざる /  / ふるい　まどから / かぜが　はいって / きのうの　ほこりを / そっと　はらう,public/prompts/vocal/321120_夜の水車.txt
321130,32113,theme,0,,破った招待状,サントゥール,マーチ,幻影,薔薇,"招待状を捨てられない書記が、宛名のない返事を書き続ける。
地域要素は指定しません。登場人物や出来事の小さな一場面を中心にしてください。",やぶった　まねきふだ / まだ　しまわない / しらない　ひとの / ちいさな　ために /  / はなを　ならべた / みえない　きもちを / しろい　かみに / かけない　かわりに / うたへ　かえる /  / ぬれた　ゆびさき / かわく　ころには / ことばの　かわりに / うたが　のこる,public/prompts/vocal/321130_破った招待状.txt
322110,32211,theme,0,,巨木の楽譜,サントゥール,アンセム,月夜,薔薇,"巨木に彫られた短い楽譜を、風だけが毎日演奏する。
地域要素は指定しません。登場人物や出来事の小さな一場面を中心にしてください。",きょぼくの　がくふ / こえに　かえる / しずかな　ろうそく / けさない　ままで /  / まどを　みていた / さけた　はたでも / まだ　かぜを　うける / だれも　いわない / つよさを　ぬう /  / よるが　きても / まだ　きこえる / あしたの　ほうへ / あるく　おと,public/prompts/vocal/322110_巨木の楽譜.txt
322120,32212,theme,0,,出口の馬車,サントゥール,アンセム,古代,薔薇,"迷宮出口に停まる空の馬車は、帰りたい者だけには見えない。
地域要素は指定しません。登場人物や出来事の小さな一場面を中心にしてください。",でぐちの　ばしゃ / かぜへ　にがす / うみの　むこうへ / いかせない　ひを /  / ひとばん　かくした / からっぽ　だから / すこし　かるくなる / あしたの　みずなら / まだ　さがせる /  / ちいさな　しるしを / なくさないように / むねの　ちかくへ / そっと　しまう,public/prompts/vocal/322120_出口の馬車.txt
322130,32213,theme,0,,夜警の鍵束,サントゥール,アンセム,幻影,薔薇,"鍵束が鳴るたび、眠る学院の夢が少しずつずれる。
地域要素は指定しません。登場人物や出来事の小さな一場面を中心にしてください。",よまわりの　かぎ / むねに　のこす / くつの　すみに　のこる / ちいさな　いろだけ /  / だれにも　いわない / ちずには　ないけど / この　おりめだけ / わたしの　あしを / まえへ　うながす /  / だれかの　ためだけ / では　もう　なくて / わたしの　なかで / うたが　はじまる,public/prompts/vocal/322130_夜警の鍵束.txt
323110,32311,theme,0,,売れない香水,サントゥール,ワルツ,月夜,熱砂,"港ではなく遠い花園の匂いがする、朝市の売れ残り。
地域要素は指定しません。登場人物や出来事の小さな一場面を中心にしてください。",うれない　こうすい / そっと　ひらく / まよわない　ふりで / ひだりへ　まがる /  / きみを　まもるため / うその　みちでも / こわくは　ないよ / きみが　かえるまで / あかりを　もつ /  / まどべの　かぜが / ページを　めくる / つぎの　ひかりへ / こえを　つなぐ,public/prompts/vocal/323110_売れない香水.txt
323120,32312,theme,0,,要塞の草,サントゥール,ワルツ,古代,熱砂,"踏まれても枯れない草を、兵士たちが密かに縁起物と呼ぶ。
地域要素は指定しません。登場人物や出来事の小さな一場面を中心にしてください。",とりでの　くさ / ゆびで　たしかめる / ひばちの　そばで / ただしい　おりめ /  / ゆびが　おぼえる / よごれた　はなでも / かえりみちに　さく / なくした　こえまで / やさしく　ひろう /  / ふるい　まどから / かぜが　はいって / きのうの　ほこりを / そっと　はらう,public/prompts/vocal/323120_要塞の草.txt
323130,32313,theme,0,,鳩の紙片,サントゥール,ワルツ,幻影,熱砂,"聖堂の鳩が落とした紙片には、祈りではなく買い物メモが書かれていた。
地域要素は指定しません。登場人物や出来事の小さな一場面を中心にしてください。",はとの　かみきれ / まだ　しまわない / かわいた　ふくろを / むねに　しまって /  / すこし　あるいた / けした　あかりが / だれかを　すくうなら / くらい　うみでも / こわくは　ない /  / ぬれた　ゆびさき / かわく　ころには / ことばの　かわりに / うたが　のこる,public/prompts/vocal/323130_鳩の紙片.txt
324110,32411,theme,0,,まだない子供服,サントゥール,タンゴ,月夜,熱砂,"まだ生まれていない子のために、荒野の低い家で縫われる服。
地域要素は指定しません。登場人物や出来事の小さな一場面を中心にしてください。",まだない　ふく / こえに　かえる / ぬいめの　したには / まけた　ひの　かぜ /  / まだ　のこってる / ならない　かねにも / まもれる　ものがある / しずけさの　なかで / ひとり　うなずく /  / よるが　きても / まだ　きこえる / あしたの　ほうへ / あるく　おと,public/prompts/vocal/324110_まだない子供服.txt
324120,32412,theme,0,,雲雀の小瓶,サントゥール,タンゴ,古代,熱砂,"小瓶に閉じ込めた雲雀の羽を、少女が朝風へ返す。
地域要素は指定しません。登場人物や出来事の小さな一場面を中心にしてください。",ひばりの　こびん / かぜへ　にがす / インクつぼの　そこを / そっと　のぞいた /  / かけない　ことば / なまえを　しらずに / いのりを　おくる / みじかい　うたなら / とどく　きがした /  / ちいさな　しるしを / なくさないように / むねの　ちかくへ / そっと　しまう,public/prompts/vocal/324120_雲雀の小瓶.txt
324130,32413,theme,0,,灯籠の返事,サントゥール,タンゴ,幻影,熱砂,"返事の来ない手紙のかわりに、川へ小さな灯籠を流す。
地域要素は指定しません。登場人物や出来事の小さな一場面を中心にしてください。",とうろうの　へんじ / むねに　のこす / ページの　あいだで / ねむった　こえが /  / ふいに　めをさます / はずした　かめんを / たなに　もどして / ほんとの　かおへ / かぜを　いれる /  / だれかの　ためだけ / では　もう　なくて / わたしの　なかで / うたが　はじまる,public/prompts/vocal/324130_灯籠の返事.txt
113111,11311,region,1,王都,王宮の朝番・朝,フレームドラム,ワルツ,砂嵐,星霊,"舞台地域: 王都
地域の空気: 王宮、大通り、石畳、鐘楼、広場、貴族の影、上品な喧騒
場面: 石畳に水を撒く若者が、祝祭の気配を誰より早く知る。 時間帯は朝。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",あさの　いしだたみの　みず / しずかに　みてる / しずかな　ろうそく / けさない　ままで /  / まどを　みていた / はずした　かめんを / たなに　もどして / ほんとの　かおへ / かぜを　いれる /  / ちいさな　しるしを / なくさないように / むねの　ちかくへ / そっと　しまう,public/prompts/vocal/113111_王宮の朝番・朝.txt
113122,11312,region,2,辺境の村,滝道の見張り・朝,フレームドラム,ワルツ,凱旋,星霊,"舞台地域: 辺境の村
地域の空気: 濃い緑、巨木、滝、木漏れ日、湿った空気、木橋、森主の気配
場面: 木橋の上で、濡れた足跡を数えている。 時間帯は朝。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",あさの　たきみちの　あしあと / あしもとで　なる / うみの　むこうへ / いかせない　ひを /  / ひとばん　かくした / さらさら　こぼれても / まだ　おわりじゃない / ちいさな　あしたを / このてで　なおす /  / だれかの　ためだけ / では　もう　なくて / わたしの　なかで / うたが　はじまる,public/prompts/vocal/113122_滝道の見張り・朝.txt
113133,11313,region,3,迷宮,分岐路の呼び鈴・朝,フレームドラム,ワルツ,王国,星霊,"舞台地域: 迷宮
地域の空気: 石造の入口、分岐路、濡れた壁、松明、遠い反響、帰れない気配
場面: 誰も鳴らさない呼び鈴が、分岐に置かれている。 時間帯は朝。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",あさの　よびすずの　かげ / ひかりを　うける / くつの　すみに　のこる / ちいさな　いろだけ /  / だれにも　いわない / ねむった　ほんから / ふるい　こえが / わたしの　うたへ / すこし　まざる /  / まどべの　かぜが / ページを　めくる / つぎの　ひかりへ / こえを　つなぐ,public/prompts/vocal/113133_分岐路の呼び鈴・朝.txt
114114,11411,region,4,賢者の塔,講義室の空席・朝,フレームドラム,タンゴ,砂嵐,星霊,"舞台地域: 賢者の塔
地域の空気: 書庫、研究塔、学院、講義室、古い譜面、魔法実験、窓辺
場面: 誰も座らない席だけが、午後の日差しを受けている。 時間帯は朝。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",あさの　あいた　いす / かげを　しまう / まよわない　ふりで / ひだりへ　まがる /  / きみを　まもるため / みえない　きもちを / しろい　かみに / かけない　かわりに / うたへ　かえる /  / ふるい　まどから / かぜが　はいって / きのうの　ほこりを / そっと　はらう,public/prompts/vocal/114114_講義室の空席・朝.txt
114125,11412,region,5,港町,干された帆の裏・朝,フレームドラム,タンゴ,凱旋,星霊,"舞台地域: 港町
地域の空気: 帆、桟橋、潮風、市場、交易品、ロープ、魚籠、海面の反射
場面: 旅人が小さな地図を書き残す。 時間帯は朝。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",あさの　ほした　ほのうら / こえを　まつ / ひばちの　そばで / ただしい　おりめ /  / ゆびが　おぼえる / さけた　はたでも / まだ　かぜを　うける / だれも　いわない / つよさを　ぬう /  / ぬれた　ゆびさき / かわく　ころには / ことばの　かわりに / うたが　のこる,public/prompts/vocal/114125_干された帆の裏・朝.txt
114136,11413,region,6,巨岩の要塞,峡谷の旗番・朝,フレームドラム,タンゴ,王国,星霊,"舞台地域: 巨岩の要塞
地域の空気: 岩壁、石段、旗、縄橋、峡谷、砂埃、堅い門、見張り台
場面: 旗の裂け目で、明日の天気を読んでいる。 時間帯は朝。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",あさの　さけた　はた / ゆめを　さます / かわいた　ふくろを / むねに　しまって /  / すこし　あるいた / からっぽ　だから / すこし　かるくなる / あしたの　みずなら / まだ　さがせる /  / よるが　きても / まだ　きこえる / あしたの　ほうへ / あるく　おと,public/prompts/vocal/114136_峡谷の旗番・朝.txt
115117,11511,region,7,静謐の聖堂,草地の聖歌・朝,フレームドラム,ノクターン,砂嵐,薔薇,"舞台地域: 静謐の聖堂
地域の空気: 地方の聖域、牧歌的な田舎、草地、白い壁、素朴な祈り、羊の鈴
場面: 羊の鈴が、聖歌隊の練習より先に鳴る。 時間帯は朝。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",あさの　ひつじの　すず / しずかに　みてる / ぬいめの　したには / まけた　ひの　かぜ /  / まだ　のこってる / ちずには　ないけど / この　おりめだけ / わたしの　あしを / まえへ　うながす /  / ちいさな　しるしを / なくさないように / むねの　ちかくへ / そっと　しまう,public/prompts/vocal/115117_草地の聖歌・朝.txt
115128,11512,region,8,真鍮の荒野,火鉢のある宿・朝,フレームドラム,ノクターン,凱旋,薔薇,"舞台地域: 真鍮の荒野
地域の空気: 真鍮色の岩、乾いた砂地、低い建物、布、火鉢、隊商、風除け
場面: 隊商の者たちが、嘘の故郷を語る。 時間帯は朝。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",あさの　ひばちの　ひ / あしもとで　なる / インクつぼの　そこを / そっと　のぞいた /  / かけない　ことば / うその　みちでも / こわくは　ないよ / きみが　かえるまで / あかりを　もつ /  / だれかの　ためだけ / では　もう　なくて / わたしの　なかで / うたが　はじまる,public/prompts/vocal/115128_火鉢のある宿・朝.txt
115139,11513,region,9,忘れられた古城,古城の応接間・朝,フレームドラム,ノクターン,王国,薔薇,"舞台地域: 忘れられた古城
地域の空気: 寂れた城、落ちぶれた貴族、崩れたアーチ、蔦、埃、陰鬱な村
場面: 落ちぶれた貴族が、客のために茶を淹れる。 時間帯は朝。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",あさの　ちゃの　ゆげ / ひかりを　うける / ページの　あいだで / ねむった　こえが /  / ふいに　めをさます / よごれた　はなでも / かえりみちに　さく / なくした　こえまで / やさしく　ひろう /  / まどべの　かぜが / ページを　めくる / つぎの　ひかりへ / こえを　つなぐ,public/prompts/vocal/115139_古城の応接間・朝.txt
11611A,11611,region,A,太古の墓地,苔の石段・朝,フレームドラム,チャント,砂嵐,薔薇,"舞台地域: 太古の墓地
地域の空気: 密林奥の墓地遺構、苔むした石碑、崩れた祭壇、霧、巨木の根
場面: 誰かが毎朝、新しい果実を置いていく。 時間帯は朝。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",あさの　こけの　いしだん / かげを　しまう / てのひらで　あたためる / こまかな　きずまで /  / わたしの　しごと / けした　あかりが / だれかを　すくうなら / くらい　うみでも / こわくは　ない /  / ふるい　まどから / かぜが　はいって / きのうの　ほこりを / そっと　はらう,public/prompts/vocal/11611A_苔の石段・朝.txt
11612B,11612,region,B,喧騒の闘技場,砂払いの午後・朝,フレームドラム,チャント,凱旋,薔薇,"舞台地域: 喧騒の闘技場
地域の空気: 乾いた荒野の都市、歓声、砂埃、旗、控室、熱気、試合後の静けさ
場面: 砂を払う者だけが、勝者と敗者の足跡を見分ける。 時間帯は朝。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",あさの　はらった　すな / こえを　まつ / かがみに　うつらない / わたしの　かおだけ /  / うたに　のこした / ならない　かねにも / まもれる　ものがある / しずけさの　なかで / ひとり　うなずく /  / ぬれた　ゆびさき / かわく　ころには / ことばの　かわりに / うたが　のこる,public/prompts/vocal/11612B_砂払いの午後・朝.txt
11613C,11613,region,C,緑の隠れ里,水路の薬草棚・朝,フレームドラム,チャント,王国,薔薇,"舞台地域: 緑の隠れ里
地域の空気: 深い森、木道、水路、葉陰、精霊樹、薬草棚、静かな生活圏
場面: 薬師が苦い飴を冷ましている。 時間帯は朝。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",あさの　くすりだなの　あめ / ゆめを　さます / しらない　ひとの / ちいさな　ために /  / はなを　ならべた / なまえを　しらずに / いのりを　おくる / みじかい　うたなら / とどく　きがした /  / よるが　きても / まだ　きこえる / あしたの　ほうへ / あるく　おと,public/prompts/vocal/11613C_水路の薬草棚・朝.txt
123111,12311,region,1,王都,王宮の朝番・昼下がり,ダラブッカ,ワルツ,砂嵐,星霊,"舞台地域: 王都
地域の空気: 王宮、大通り、石畳、鐘楼、広場、貴族の影、上品な喧騒
場面: 石畳に水を撒く若者が、祝祭の気配を誰より早く知る。 時間帯は昼下がり。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",ひるさがりの　いしだたみの　みず / しずかに　みてる / しずかな　ろうそく / けさない　ままで /  / まどを　みていた / はずした　かめんを / たなに　もどして / ほんとの　かおへ / かぜを　いれる /  / ちいさな　しるしを / なくさないように / むねの　ちかくへ / そっと　しまう,public/prompts/vocal/123111_王宮の朝番・昼下がり.txt
123122,12312,region,2,辺境の村,滝道の見張り・昼下がり,ダラブッカ,ワルツ,凱旋,星霊,"舞台地域: 辺境の村
地域の空気: 濃い緑、巨木、滝、木漏れ日、湿った空気、木橋、森主の気配
場面: 木橋の上で、濡れた足跡を数えている。 時間帯は昼下がり。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",ひるさがりの　たきみちの　あしあと / あしもとで　なる / うみの　むこうへ / いかせない　ひを /  / ひとばん　かくした / さらさら　こぼれても / まだ　おわりじゃない / ちいさな　あしたを / このてで　なおす /  / だれかの　ためだけ / では　もう　なくて / わたしの　なかで / うたが　はじまる,public/prompts/vocal/123122_滝道の見張り・昼下がり.txt
123133,12313,region,3,迷宮,分岐路の呼び鈴・昼下がり,ダラブッカ,ワルツ,王国,星霊,"舞台地域: 迷宮
地域の空気: 石造の入口、分岐路、濡れた壁、松明、遠い反響、帰れない気配
場面: 誰も鳴らさない呼び鈴が、分岐に置かれている。 時間帯は昼下がり。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",ひるさがりの　よびすずの　かげ / ひかりを　うける / くつの　すみに　のこる / ちいさな　いろだけ /  / だれにも　いわない / ねむった　ほんから / ふるい　こえが / わたしの　うたへ / すこし　まざる /  / まどべの　かぜが / ページを　めくる / つぎの　ひかりへ / こえを　つなぐ,public/prompts/vocal/123133_分岐路の呼び鈴・昼下がり.txt
124114,12411,region,4,賢者の塔,講義室の空席・昼下がり,ダラブッカ,タンゴ,砂嵐,星霊,"舞台地域: 賢者の塔
地域の空気: 書庫、研究塔、学院、講義室、古い譜面、魔法実験、窓辺
場面: 誰も座らない席だけが、午後の日差しを受けている。 時間帯は昼下がり。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",ひるさがりの　あいた　いす / かげを　しまう / まよわない　ふりで / ひだりへ　まがる /  / きみを　まもるため / みえない　きもちを / しろい　かみに / かけない　かわりに / うたへ　かえる /  / ふるい　まどから / かぜが　はいって / きのうの　ほこりを / そっと　はらう,public/prompts/vocal/124114_講義室の空席・昼下がり.txt
124125,12412,region,5,港町,干された帆の裏・昼下がり,ダラブッカ,タンゴ,凱旋,星霊,"舞台地域: 港町
地域の空気: 帆、桟橋、潮風、市場、交易品、ロープ、魚籠、海面の反射
場面: 旅人が小さな地図を書き残す。 時間帯は昼下がり。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",ひるさがりの　ほした　ほのうら / こえを　まつ / ひばちの　そばで / ただしい　おりめ /  / ゆびが　おぼえる / さけた　はたでも / まだ　かぜを　うける / だれも　いわない / つよさを　ぬう /  / ぬれた　ゆびさき / かわく　ころには / ことばの　かわりに / うたが　のこる,public/prompts/vocal/124125_干された帆の裏・昼下がり.txt
124136,12413,region,6,巨岩の要塞,峡谷の旗番・昼下がり,ダラブッカ,タンゴ,王国,星霊,"舞台地域: 巨岩の要塞
地域の空気: 岩壁、石段、旗、縄橋、峡谷、砂埃、堅い門、見張り台
場面: 旗の裂け目で、明日の天気を読んでいる。 時間帯は昼下がり。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",ひるさがりの　さけた　はた / ゆめを　さます / かわいた　ふくろを / むねに　しまって /  / すこし　あるいた / からっぽ　だから / すこし　かるくなる / あしたの　みずなら / まだ　さがせる /  / よるが　きても / まだ　きこえる / あしたの　ほうへ / あるく　おと,public/prompts/vocal/124136_峡谷の旗番・昼下がり.txt
125117,12511,region,7,静謐の聖堂,草地の聖歌・昼下がり,ダラブッカ,ノクターン,砂嵐,薔薇,"舞台地域: 静謐の聖堂
地域の空気: 地方の聖域、牧歌的な田舎、草地、白い壁、素朴な祈り、羊の鈴
場面: 羊の鈴が、聖歌隊の練習より先に鳴る。 時間帯は昼下がり。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",ひるさがりの　ひつじの　すず / しずかに　みてる / ぬいめの　したには / まけた　ひの　かぜ /  / まだ　のこってる / ちずには　ないけど / この　おりめだけ / わたしの　あしを / まえへ　うながす /  / ちいさな　しるしを / なくさないように / むねの　ちかくへ / そっと　しまう,public/prompts/vocal/125117_草地の聖歌・昼下がり.txt
125128,12512,region,8,真鍮の荒野,火鉢のある宿・昼下がり,ダラブッカ,ノクターン,凱旋,薔薇,"舞台地域: 真鍮の荒野
地域の空気: 真鍮色の岩、乾いた砂地、低い建物、布、火鉢、隊商、風除け
場面: 隊商の者たちが、嘘の故郷を語る。 時間帯は昼下がり。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",ひるさがりの　ひばちの　ひ / あしもとで　なる / インクつぼの　そこを / そっと　のぞいた /  / かけない　ことば / うその　みちでも / こわくは　ないよ / きみが　かえるまで / あかりを　もつ /  / だれかの　ためだけ / では　もう　なくて / わたしの　なかで / うたが　はじまる,public/prompts/vocal/125128_火鉢のある宿・昼下がり.txt
125139,12513,region,9,忘れられた古城,古城の応接間・昼下がり,ダラブッカ,ノクターン,王国,薔薇,"舞台地域: 忘れられた古城
地域の空気: 寂れた城、落ちぶれた貴族、崩れたアーチ、蔦、埃、陰鬱な村
場面: 落ちぶれた貴族が、客のために茶を淹れる。 時間帯は昼下がり。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",ひるさがりの　ちゃの　ゆげ / ひかりを　うける / ページの　あいだで / ねむった　こえが /  / ふいに　めをさます / よごれた　はなでも / かえりみちに　さく / なくした　こえまで / やさしく　ひろう /  / まどべの　かぜが / ページを　めくる / つぎの　ひかりへ / こえを　つなぐ,public/prompts/vocal/125139_古城の応接間・昼下がり.txt
12611A,12611,region,A,太古の墓地,苔の石段・昼下がり,ダラブッカ,チャント,砂嵐,薔薇,"舞台地域: 太古の墓地
地域の空気: 密林奥の墓地遺構、苔むした石碑、崩れた祭壇、霧、巨木の根
場面: 誰かが毎朝、新しい果実を置いていく。 時間帯は昼下がり。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",ひるさがりの　こけの　いしだん / かげを　しまう / てのひらで　あたためる / こまかな　きずまで /  / わたしの　しごと / けした　あかりが / だれかを　すくうなら / くらい　うみでも / こわくは　ない /  / ふるい　まどから / かぜが　はいって / きのうの　ほこりを / そっと　はらう,public/prompts/vocal/12611A_苔の石段・昼下がり.txt
12612B,12612,region,B,喧騒の闘技場,砂払いの午後・昼下がり,ダラブッカ,チャント,凱旋,薔薇,"舞台地域: 喧騒の闘技場
地域の空気: 乾いた荒野の都市、歓声、砂埃、旗、控室、熱気、試合後の静けさ
場面: 砂を払う者だけが、勝者と敗者の足跡を見分ける。 時間帯は昼下がり。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",ひるさがりの　はらった　すな / こえを　まつ / かがみに　うつらない / わたしの　かおだけ /  / うたに　のこした / ならない　かねにも / まもれる　ものがある / しずけさの　なかで / ひとり　うなずく /  / ぬれた　ゆびさき / かわく　ころには / ことばの　かわりに / うたが　のこる,public/prompts/vocal/12612B_砂払いの午後・昼下がり.txt
12613C,12613,region,C,緑の隠れ里,水路の薬草棚・昼下がり,ダラブッカ,チャント,王国,薔薇,"舞台地域: 緑の隠れ里
地域の空気: 深い森、木道、水路、葉陰、精霊樹、薬草棚、静かな生活圏
場面: 薬師が苦い飴を冷ましている。 時間帯は昼下がり。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",ひるさがりの　くすりだなの　あめ / ゆめを　さます / しらない　ひとの / ちいさな　ために /  / はなを　ならべた / なまえを　しらずに / いのりを　おくる / みじかい　うたなら / とどく　きがした /  / よるが　きても / まだ　きこえる / あしたの　ほうへ / あるく　おと,public/prompts/vocal/12613C_水路の薬草棚・昼下がり.txt
211111,21111,region,1,王都,王宮の朝番・夕暮れ,ウード,マーチ,花園,星霊,"舞台地域: 王都
地域の空気: 王宮、大通り、石畳、鐘楼、広場、貴族の影、上品な喧騒
場面: 石畳に水を撒く若者が、祝祭の気配を誰より早く知る。 時間帯は夕暮れ。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",ゆうぐれの　いしだたみの　みず / しずかに　みてる / しずかな　ろうそく / けさない　ままで /  / まどを　みていた / はずした　かめんを / たなに　もどして / ほんとの　かおへ / かぜを　いれる /  / ちいさな　しるしを / なくさないように / むねの　ちかくへ / そっと　しまう,public/prompts/vocal/211111_王宮の朝番・夕暮れ.txt
211122,21112,region,2,辺境の村,滝道の見張り・夕暮れ,ウード,マーチ,宮廷,星霊,"舞台地域: 辺境の村
地域の空気: 濃い緑、巨木、滝、木漏れ日、湿った空気、木橋、森主の気配
場面: 木橋の上で、濡れた足跡を数えている。 時間帯は夕暮れ。
追加の人物主題は指定しません。既存テーマに、この地域場面だけを重ねてください。",ゆうぐれの　たきみちの　あしあと / あしもとで　なる / うみの　むこうへ / いかせない　ひを /  / ひとばん　かくした / さらさら　こぼれても / まだ　おわりじゃない / ちいさな　あしたを / このてで　なおす /  / だれかの　ためだけ / では　もう　なくて / わたしの　なかで / うたが　はじまる,public/prompts/vocal/211122_滝道の見張り・夕暮れ.txt
